fecha_ocurrencia,ramo,cliente_id,monto_reclamacion
2018-02-08,Gastos Médicos,C003361,36905.83
2018-02-09,Gastos Médicos,C002164,33544.14
2018-02-09,Auto,C006251,22957.53
2018-02-09,Auto,C005806,31798.06
2018-02-09,Auto,C005117,27854.67
2018-02-09,Vida,C005712,109848.95
2018-02-09,Auto,C005763,26115.82
2018-02-09,Gastos Médicos,C005374,58151.1
2018-02-09,Daños,C001204,806013.29
2018-02-09,Gastos Médicos,C006359,31094.83
2018-02-09,Auto,C005029,22776.97
2018-02-09,Gastos Médicos,C004518,38668.77
2018-02-09,Auto,C005534,22199.44
2018-02-09,Gastos Médicos,C003793,36944.04
2018-02-09,Vida,C005091,1046779.23
2018-02-09,Gastos Médicos,C006666,195207.24
2018-02-09,Daños,C004642,111536.74
2018-02-09,Auto,C006603,197134.07
2018-02-10,Auto,C003678,63158.79
2018-02-10,Auto,C005636,23357.39
2018-02-10,Gastos Médicos,C004529,41260.55
2018-02-10,Gastos Médicos,C003059,41837.17
2018-02-10,Gastos Médicos,C006695,31389.2
2018-02-10,Daños,C001301,84861.41
2018-02-10,Gastos Médicos,C001113,46707.99
2018-02-10,Auto,C005563,591527.94
2018-02-10,Daños,C003512,56069.9
2018-02-10,Auto,C006523,94329.52
2018-02-10,Auto,C004239,44378.18
2018-02-10,Daños,C003013,62075.04
2018-02-10,Vida,C002880,1302135.8
2018-02-10,Auto,C005299,27950.54
2018-02-10,Daños,C004930,92920.23
2018-02-10,Vida,C005745,141184.59
2018-02-10,Daños,C001513,62009.09
2018-02-11,Auto,C005830,26024.34
2018-02-11,Gastos Médicos,C006966,42627.53
2018-02-11,Gastos Médicos,C006101,54610.03
2018-02-11,Auto,C004842,39591.42
2018-02-11,Daños,C004198,602512.56
2018-02-11,Daños,C002529,76580.52
2018-02-11,Vida,C006028,909344.87
2018-02-11,Auto,C007845,75256.22
2018-02-11,Gastos Médicos,C007630,45453.9
2018-02-11,Vida,C003846,898659.73
2018-02-11,Gastos Médicos,C001601,41523.27
2018-02-11,Vida,C001625,291855.44
2018-02-11,Daños,C000770,57355.0
2018-02-11,Auto,C005744,43157.79
2018-02-11,Auto,C004091,99131.87
2018-02-11,Auto,C003888,46749.69
2018-02-11,Auto,C006803,22678.1
2018-02-12,Auto,C003384,83119.09
2018-02-12,Daños,C005181,95715.09
2018-02-12,Gastos Médicos,C001068,61189.07
2018-02-12,Vida,C001362,130636.04
2018-02-12,Auto,C003410,27554.0
2018-02-12,Gastos Médicos,C004673,42100.67
2018-02-12,Daños,C004512,100215.14
2018-02-12,Daños,C000298,107314.58
2018-02-12,Vida,C006839,1424579.5
2018-02-12,Daños,C001990,56738.73
2018-02-12,Daños,C007939,665024.18
2018-02-12,Auto,C005287,28895.64
2018-02-12,Daños,C000886,271132.56
2018-02-12,Gastos Médicos,C001704,36052.2
2018-02-12,Vida,C006065,215217.46
2018-02-12,Auto,C006127,27693.07
2018-02-12,Auto,C005671,22125.41
2018-02-12,Gastos Médicos,C007452,49099.32
2018-02-12,Auto,C007982,27952.91
2018-02-13,Gastos Médicos,C006334,32749.17
2018-02-13,Auto,C004010,20619.59
2018-02-13,Vida,C003362,135043.93
2018-02-13,Vida,C005626,199822.21
2018-02-13,Gastos Médicos,C000307,37674.71
2018-02-13,Daños,C003499,126258.4
2018-02-13,Daños,C005375,85331.32
2018-02-13,Auto,C003327,130926.54
2018-02-13,Daños,C001278,58549.75
2018-02-13,Auto,C002887,26342.41
2018-02-13,Auto,C000649,33496.14
2018-02-13,Gastos Médicos,C007407,35388.69
2018-02-13,Auto,C001657,20717.89
2018-02-13,Vida,C004355,156897.41
2018-02-13,Daños,C000270,55346.46
2018-02-13,Auto,C002851,103243.02
2018-02-13,Daños,C003039,142888.73
2018-02-14,Daños,C004679,55339.85
2018-02-14,Daños,C004882,99938.62
2018-02-14,Auto,C004563,105084.16
2018-02-14,Auto,C006561,28687.72
2018-02-14,Gastos Médicos,C006624,125650.06
2018-02-14,Auto,C002538,22063.02
2018-02-14,Gastos Médicos,C000784,32248.0
2018-02-14,Daños,C001194,227310.23
2018-02-14,Auto,C003273,31474.12
2018-02-14,Auto,C002751,46055.74
2018-02-14,Auto,C002435,44873.0
2018-02-14,Auto,C003935,72397.41
2018-02-14,Auto,C002025,125447.31
2018-02-15,Daños,C001604,50402.53
2018-02-15,Auto,C006101,91348.56
2018-02-15,Gastos Médicos,C000048,42039.39
2018-02-15,Gastos Médicos,C005761,48259.7
2018-02-15,Daños,C005139,61033.0
2018-02-15,Daños,C005498,163422.91
2018-02-15,Daños,C001680,77484.18
2018-02-15,Gastos Médicos,C003946,63229.3
2018-02-15,Vida,C007695,1337790.65
2018-02-15,Daños,C002611,81470.44
2018-02-15,Auto,C007062,36075.48
2018-02-15,Vida,C004036,360651.95
2018-02-15,Auto,C004824,21131.87
2018-02-15,Gastos Médicos,C007858,34785.87
2018-02-15,Daños,C002573,89264.36
2018-02-16,Gastos Médicos,C001471,41294.63
2018-02-16,Daños,C000885,100641.45
2018-02-16,Auto,C001261,27538.83
2018-02-16,Auto,C005850,128068.86
2018-02-16,Daños,C004570,59027.68
2018-02-16,Daños,C002284,99150.78
2018-02-16,Auto,C002512,22393.28
2018-02-16,Auto,C007052,33166.37
2018-02-16,Auto,C003918,58989.26
2018-02-16,Auto,C003736,22424.33
2018-02-16,Daños,C002028,61820.64
2018-02-16,Gastos Médicos,C005441,37511.92
2018-02-16,Daños,C006824,91072.73
2018-02-16,Gastos Médicos,C006212,34683.65
2018-02-17,Gastos Médicos,C000646,33613.41
2018-02-17,Daños,C002581,56626.11
2018-02-17,Daños,C002357,96645.02
2018-02-17,Auto,C007799,99945.75
2018-02-17,Auto,C000443,24073.71
2018-02-17,Daños,C007078,135774.34
2018-02-17,Vida,C006545,616578.62
2018-02-17,Auto,C004955,27541.63
2018-02-17,Daños,C004166,70804.97
2018-02-17,Daños,C005060,59808.23
2018-02-17,Daños,C007108,98010.45
2018-02-17,Daños,C001705,163882.66
2018-02-18,Auto,C007832,33082.39
2018-02-18,Vida,C001464,164027.7
2018-02-18,Vida,C006393,123101.86
2018-02-18,Daños,C006172,104654.26
2018-02-18,Vida,C003853,111357.01
2018-02-18,Vida,C006228,112925.1
2018-02-18,Gastos Médicos,C007843,74359.62
2018-02-18,Gastos Médicos,C006683,41381.74
2018-02-18,Gastos Médicos,C007795,313379.84
2018-02-18,Daños,C005369,87646.44
2018-02-18,Vida,C006595,170077.25
2018-02-18,Gastos Médicos,C006483,37381.5
2018-02-18,Auto,C001504,126813.77
2018-02-18,Auto,C006508,25676.1
2018-02-18,Vida,C006197,113526.76
2018-02-18,Daños,C006720,53078.39
2018-02-18,Gastos Médicos,C003134,41906.64
2018-02-19,Gastos Médicos,C000498,35262.35
2018-02-19,Daños,C004359,96257.02
2018-02-19,Daños,C001272,52846.02
2018-02-19,Gastos Médicos,C001251,45564.79
2018-02-19,Gastos Médicos,C000778,46000.1
2018-02-19,Auto,C001263,20587.51
2018-02-19,Gastos Médicos,C002591,44491.27
2018-02-19,Gastos Médicos,C004923,30926.99
2018-02-19,Vida,C004245,140649.71
2018-02-19,Daños,C005589,52010.95
2018-02-19,Daños,C004965,114021.74
2018-02-19,Auto,C005450,21856.81
2018-02-19,Auto,C007386,41036.03
2018-02-19,Gastos Médicos,C006660,164618.38
2018-02-19,Auto,C003441,89769.5
2018-02-20,Daños,C007673,114333.0
2018-02-20,Auto,C004674,91723.05
2018-02-20,Auto,C001125,34562.11
2018-02-20,Daños,C003055,59543.81
2018-02-20,Gastos Médicos,C006817,53545.57
2018-02-20,Daños,C007938,285885.21
2018-02-20,Gastos Médicos,C004431,34675.42
2018-02-20,Vida,C002112,1422321.9
2018-02-20,Auto,C000035,23813.74
2018-02-20,Gastos Médicos,C003391,32083.67
2018-02-20,Gastos Médicos,C007808,232552.35
2018-02-20,Auto,C005098,22441.91
2018-02-20,Auto,C001673,49109.47
2018-02-20,Auto,C007383,22917.04
2018-02-20,Daños,C006927,67230.48
2018-02-20,Gastos Médicos,C003290,57644.31
2018-02-20,Daños,C002801,52371.04
2018-02-20,Daños,C001779,50631.27
2018-02-20,Auto,C003963,25655.5
2018-02-20,Auto,C001904,36624.09
2018-02-21,Vida,C005146,135642.55
2018-02-21,Auto,C001265,20875.6
2018-02-21,Gastos Médicos,C005105,52614.4
2018-02-21,Gastos Médicos,C003515,57765.03
2018-02-21,Auto,C007160,88417.57
2018-02-21,Vida,C004639,128047.71
2018-02-21,Gastos Médicos,C007365,33800.19
2018-02-21,Gastos Médicos,C003136,79262.37
2018-02-21,Auto,C003601,21948.67
2018-02-21,Daños,C006941,1066809.53
2018-02-21,Gastos Médicos,C006866,31229.4
2018-02-21,Vida,C005337,544657.01
2018-02-21,Auto,C003512,63452.57
2018-02-21,Gastos Médicos,C003025,290020.7
2018-02-21,Daños,C004493,80439.66
2018-02-21,Daños,C003481,245574.48
2018-02-22,Auto,C000208,23828.97
2018-02-22,Gastos Médicos,C007856,34760.51
2018-02-22,Gastos Médicos,C005918,39168.12
2018-02-22,Vida,C002435,110695.35
2018-02-22,Gastos Médicos,C002796,124014.04
2018-02-22,Daños,C006058,53508.41
2018-02-22,Auto,C003093,20149.73
2018-02-22,Auto,C006099,49535.4
2018-02-22,Daños,C003639,65197.87
2018-02-22,Daños,C003040,268655.14
2018-02-22,Gastos Médicos,C007235,33676.85
2018-02-22,Daños,C005483,222612.61
2018-02-22,Auto,C005281,31061.61
2018-02-23,Auto,C001528,33904.37
2018-02-23,Daños,C004340,80020.52
2018-02-23,Daños,C004694,358940.49
2018-02-23,Daños,C000738,64572.9
2018-02-23,Gastos Médicos,C007499,32825.48
2018-02-23,Auto,C003145,24918.52
2018-02-23,Auto,C004316,24916.24
2018-02-23,Auto,C006512,23368.22
2018-02-23,Gastos Médicos,C002746,34931.72
2018-02-23,Gastos Médicos,C003284,32792.73
2018-02-23,Gastos Médicos,C005027,65884.91
2018-02-24,Gastos Médicos,C001106,46856.98
2018-02-24,Gastos Médicos,C005249,51119.35
2018-02-24,Auto,C001412,35142.92
2018-02-24,Auto,C002078,38306.98
2018-02-24,Gastos Médicos,C005108,33674.96
2018-02-24,Daños,C007937,73658.27
2018-02-24,Gastos Médicos,C006714,30799.04
2018-02-24,Gastos Médicos,C003088,61416.43
2018-02-24,Vida,C003763,203863.32
2018-02-24,Daños,C006907,599660.73
2018-02-24,Auto,C004866,23399.74
2018-02-24,Daños,C007781,60248.42
2018-02-24,Auto,C002197,20289.68
2018-02-24,Gastos Médicos,C001930,34553.92
2018-02-24,Daños,C007932,65316.2
2018-02-24,Daños,C004234,60795.59
2018-02-24,Daños,C005195,96680.67
2018-02-24,Auto,C000197,36166.51
2018-02-24,Gastos Médicos,C003080,32969.77
2018-02-24,Gastos Médicos,C005957,32983.0
2018-02-24,Auto,C004377,30364.04
2018-02-24,Auto,C005382,43461.27
2018-02-24,Auto,C005928,26061.22
2018-02-24,Daños,C005312,61164.45
2018-02-25,Gastos Médicos,C003748,37451.97
2018-02-25,Auto,C006084,87761.31
2018-02-25,Auto,C001302,79035.52
2018-02-25,Auto,C001293,35437.52
2018-02-25,Vida,C000213,126982.46
2018-02-25,Auto,C005436,47922.9
2018-02-25,Gastos Médicos,C005649,39964.93
2018-02-25,Daños,C000170,104831.39
2018-02-25,Gastos Médicos,C007647,31108.86
2018-02-25,Gastos Médicos,C000704,43530.16
2018-02-25,Auto,C005508,21387.01
2018-02-25,Auto,C006185,21746.69
2018-02-25,Daños,C007049,118216.91
2018-02-25,Auto,C005620,30429.96
2018-02-25,Auto,C000395,21495.3
2018-02-25,Daños,C001305,78031.36
2018-02-25,Auto,C006242,23591.72
2018-02-26,Auto,C004582,26599.66
2018-02-26,Vida,C007929,243442.65
2018-02-26,Gastos Médicos,C004307,30571.91
2018-02-26,Auto,C002032,22816.17
2018-02-26,Auto,C001866,55682.33
2018-02-26,Daños,C005426,163916.33
2018-02-26,Vida,C007964,193741.98
2018-02-26,Auto,C000113,65172.68
2018-02-26,Daños,C002158,155978.65
2018-02-26,Auto,C007673,67973.95
2018-02-26,Gastos Médicos,C000587,31405.98
2018-02-26,Auto,C007409,20758.29
2018-02-27,Gastos Médicos,C000041,35274.97
2018-02-27,Daños,C003098,166550.62
2018-02-27,Daños,C004373,52960.4
2018-02-27,Daños,C003725,114658.52
2018-02-27,Auto,C004446,35275.98
2018-02-27,Auto,C007033,43007.05
2018-02-27,Auto,C007028,21634.43
2018-02-27,Gastos Médicos,C001587,31834.57
2018-02-27,Daños,C001477,57328.58
2018-02-27,Daños,C001442,109821.84
2018-02-27,Auto,C004638,86793.78
2018-02-28,Auto,C007116,35300.14
2018-02-28,Auto,C000513,31705.63
2018-02-28,Daños,C002761,50348.53
2018-02-28,Gastos Médicos,C003118,36420.54
2018-02-28,Gastos Médicos,C007292,65171.95
2018-02-28,Gastos Médicos,C005423,39375.04
2018-02-28,Auto,C002836,45057.63
2018-02-28,Daños,C003217,119679.88
2018-02-28,Auto,C006990,106856.88
2018-02-28,Gastos Médicos,C002575,40927.58
2018-02-28,Auto,C001742,56341.69
2018-02-28,Gastos Médicos,C005387,32327.27
2018-02-28,Daños,C007286,107933.96
2018-02-28,Daños,C002090,87964.49
2018-02-28,Gastos Médicos,C006100,31459.89
2018-02-28,Vida,C004634,100334.63
2018-02-28,Daños,C001884,60786.44
2018-02-28,Auto,C005107,44708.96
2018-02-28,Auto,C007362,20003.23
2018-02-28,Auto,C006090,23075.35
2018-02-28,Auto,C005818,24576.38
2018-02-28,Gastos Médicos,C000890,31553.39
2018-02-28,Auto,C004167,21305.1
2018-03-01,Daños,C000079,183230.55
2018-03-01,Auto,C004888,30039.01
2018-03-01,Daños,C002158,54572.43
2018-03-01,Vida,C005928,278322.77
2018-03-01,Daños,C001182,578470.73
2018-03-01,Gastos Médicos,C005366,38429.8
2018-03-01,Daños,C006563,84105.27
2018-03-01,Auto,C004065,25834.04
2018-03-01,Gastos Médicos,C005545,45327.88
2018-03-01,Auto,C003211,31145.84
2018-03-01,Daños,C007973,64513.16
2018-03-01,Vida,C000644,109655.67
2018-03-01,Auto,C000308,21170.52
2018-03-02,Auto,C002274,20498.18
2018-03-02,Gastos Médicos,C001901,52111.16
2018-03-02,Vida,C001698,765807.2
2018-03-02,Auto,C003993,21981.3
2018-03-02,Vida,C007310,113563.3
2018-03-02,Auto,C006550,34973.52
2018-03-02,Gastos Médicos,C003408,54411.59
2018-03-02,Daños,C004434,61959.79
2018-03-02,Auto,C006695,163379.06
2018-03-02,Gastos Médicos,C003965,31773.47
2018-03-02,Vida,C002405,264210.77
2018-03-03,Auto,C002274,20166.23
2018-03-03,Auto,C003843,153088.02
2018-03-03,Gastos Médicos,C001453,49711.43
2018-03-03,Auto,C001635,20084.37
2018-03-03,Daños,C006339,96798.95
2018-03-03,Auto,C000311,160537.34
2018-03-03,Auto,C007344,25863.62
2018-03-03,Vida,C005373,156810.23
2018-03-03,Auto,C002417,26533.76
2018-03-03,Gastos Médicos,C006841,31574.71
2018-03-03,Daños,C004601,98065.87
2018-03-03,Auto,C006108,27121.94
2018-03-03,Auto,C006387,25964.24
2018-03-03,Gastos Médicos,C002591,33884.91
2018-03-03,Daños,C000153,58148.58
2018-03-03,Gastos Médicos,C006306,41328.51
2018-03-04,Auto,C006234,44995.93
2018-03-04,Gastos Médicos,C000222,80845.58
2018-03-04,Auto,C003205,34198.03
2018-03-04,Auto,C002293,42255.97
2018-03-04,Gastos Médicos,C001451,65451.29
2018-03-04,Auto,C006683,20596.5
2018-03-04,Auto,C004537,21724.94
2018-03-04,Auto,C003435,61228.77
2018-03-04,Daños,C005715,193925.7
2018-03-04,Gastos Médicos,C005119,55080.25
2018-03-04,Auto,C000875,75739.87
2018-03-04,Daños,C000011,52660.88
2018-03-04,Daños,C002757,142513.85
2018-03-04,Auto,C006664,27446.22
2018-03-04,Auto,C005704,23792.12
2018-03-04,Gastos Médicos,C003834,59292.3
2018-03-04,Auto,C005922,21734.01
2018-03-04,Auto,C007433,20162.35
2018-03-04,Auto,C002369,24178.82
2018-03-04,Vida,C000297,117316.26
2018-03-05,Gastos Médicos,C001906,51142.2
2018-03-05,Daños,C006144,74774.76
2018-03-05,Daños,C003422,72073.63
2018-03-05,Auto,C004166,68364.06
2018-03-05,Gastos Médicos,C002667,34187.67
2018-03-05,Gastos Médicos,C006041,81702.86
2018-03-05,Auto,C007858,23326.79
2018-03-05,Vida,C007813,104251.12
2018-03-05,Daños,C003350,50875.76
2018-03-05,Gastos Médicos,C007218,30260.19
2018-03-05,Daños,C000128,66230.0
2018-03-05,Gastos Médicos,C003657,86672.56
2018-03-05,Daños,C002199,122732.8
2018-03-05,Gastos Médicos,C005597,31234.88
2018-03-05,Daños,C007030,111498.54
2018-03-05,Daños,C007763,318991.84
2018-03-05,Daños,C003910,157244.57
2018-03-05,Gastos Médicos,C000787,69247.63
2018-03-05,Gastos Médicos,C006021,33032.64
2018-03-06,Auto,C006296,39375.59
2018-03-06,Auto,C006485,56016.74
2018-03-06,Auto,C004573,54731.6
2018-03-06,Vida,C001039,377761.18
2018-03-06,Gastos Médicos,C000700,39975.88
2018-03-06,Gastos Médicos,C002346,73183.86
2018-03-06,Daños,C005923,79524.34
2018-03-06,Gastos Médicos,C007781,34983.48
2018-03-06,Auto,C000289,21876.19
2018-03-06,Auto,C001843,21450.22
2018-03-06,Daños,C004393,82402.8
2018-03-06,Gastos Médicos,C006280,140525.54
2018-03-06,Auto,C006062,182898.69
2018-03-06,Vida,C003500,111582.68
2018-03-07,Auto,C004827,40265.62
2018-03-07,Vida,C005198,558933.45
2018-03-07,Auto,C000110,159153.29
2018-03-07,Auto,C004447,22053.34
2018-03-07,Vida,C002036,158852.46
2018-03-07,Vida,C004576,810302.35
2018-03-07,Gastos Médicos,C006233,39604.39
2018-03-07,Daños,C007150,63538.28
2018-03-07,Gastos Médicos,C001702,31473.57
2018-03-07,Gastos Médicos,C005580,38071.75
2018-03-07,Auto,C004749,21991.92
2018-03-07,Daños,C002137,101118.31
2018-03-07,Auto,C006192,24908.23
2018-03-07,Vida,C006605,2345294.96
2018-03-07,Daños,C000833,94819.35
2018-03-07,Auto,C004345,58592.54
2018-03-07,Daños,C002343,69552.03
2018-03-07,Vida,C000915,373141.92
2018-03-07,Auto,C000598,40072.32
2018-03-07,Auto,C005103,20061.91
2018-03-08,Daños,C003469,88078.58
2018-03-08,Auto,C004411,57699.81
2018-03-08,Auto,C004937,116158.24
2018-03-08,Daños,C004335,69150.78
2018-03-08,Gastos Médicos,C005422,43433.32
2018-03-08,Gastos Médicos,C003479,134858.67
2018-03-08,Auto,C006643,31360.03
2018-03-08,Gastos Médicos,C003425,43343.32
2018-03-08,Gastos Médicos,C007787,31211.86
2018-03-08,Auto,C002942,25747.62
2018-03-08,Vida,C006705,100545.33
2018-03-08,Daños,C006246,79798.84
2018-03-08,Gastos Médicos,C002168,33617.64
2018-03-08,Daños,C006260,106001.72
2018-03-09,Auto,C007419,21644.52
2018-03-09,Daños,C005771,58968.99
2018-03-09,Auto,C002983,68626.87
2018-03-09,Auto,C003154,37790.79
2018-03-09,Gastos Médicos,C006727,185273.75
2018-03-09,Daños,C004596,54556.11
2018-03-09,Daños,C006602,182899.93
2018-03-09,Auto,C000875,22875.78
2018-03-09,Auto,C005358,21125.72
2018-03-09,Gastos Médicos,C005385,31771.67
2018-03-09,Gastos Médicos,C007185,50289.38
2018-03-09,Auto,C006954,31250.64
2018-03-09,Auto,C000223,39825.33
2018-03-09,Vida,C002299,155474.66
2018-03-09,Daños,C000999,234977.94
2018-03-09,Auto,C004598,20896.53
2018-03-09,Gastos Médicos,C003301,74746.94
2018-03-10,Daños,C001481,56486.47
2018-03-10,Vida,C006653,211996.02
2018-03-10,Gastos Médicos,C001817,41600.88
2018-03-10,Gastos Médicos,C006528,30800.3
2018-03-10,Daños,C001516,117894.56
2018-03-10,Vida,C001790,305165.2
2018-03-10,Gastos Médicos,C006423,97114.28
2018-03-10,Gastos Médicos,C006940,38075.75
2018-03-10,Auto,C003095,45540.08
2018-03-10,Auto,C001583,41449.64
2018-03-10,Daños,C004564,56477.2
2018-03-10,Vida,C001120,698092.41
2018-03-10,Daños,C003560,60395.04
2018-03-10,Auto,C001356,100252.01
2018-03-10,Daños,C007998,136193.71
2018-03-10,Daños,C000277,64743.69
2018-03-10,Daños,C004976,842547.44
2018-03-11,Auto,C006372,51679.67
2018-03-11,Auto,C001111,20478.84
2018-03-11,Gastos Médicos,C000297,164218.77
2018-03-11,Auto,C004253,28268.03
2018-03-11,Daños,C007151,72292.34
2018-03-11,Auto,C005435,20058.69
2018-03-11,Daños,C006467,155341.63
2018-03-11,Gastos Médicos,C001268,90224.42
2018-03-11,Vida,C007050,3440501.44
2018-03-11,Gastos Médicos,C005733,42769.14
2018-03-11,Daños,C003863,71292.05
2018-03-11,Auto,C004679,21526.15
2018-03-11,Daños,C007222,73358.89
2018-03-12,Auto,C000280,41326.06
2018-03-12,Auto,C007686,147719.45
2018-03-12,Auto,C000290,22204.46
2018-03-12,Auto,C002546,31017.83
2018-03-12,Gastos Médicos,C000353,32120.24
2018-03-12,Auto,C004489,21173.7
2018-03-12,Vida,C005909,132636.61
2018-03-12,Auto,C004148,35760.41
2018-03-12,Auto,C004403,20108.93
2018-03-12,Gastos Médicos,C001957,31717.37
2018-03-12,Gastos Médicos,C003357,52426.45
2018-03-12,Auto,C000008,54908.0
2018-03-12,Daños,C004921,113293.6
2018-03-12,Auto,C004688,24494.2
2018-03-12,Gastos Médicos,C003764,42652.38
2018-03-13,Auto,C006802,30463.33
2018-03-13,Daños,C006790,93507.12
2018-03-13,Auto,C005835,49991.91
2018-03-13,Auto,C007936,22050.92
2018-03-13,Gastos Médicos,C005897,39752.74
2018-03-13,Daños,C007137,568419.04
2018-03-13,Daños,C001453,53664.77
2018-03-13,Gastos Médicos,C001929,61580.69
2018-03-13,Auto,C000516,49928.61
2018-03-13,Auto,C007757,25709.71
2018-03-13,Daños,C006648,68819.61
2018-03-13,Daños,C000497,79404.24
2018-03-13,Gastos Médicos,C003648,33549.37
2018-03-13,Daños,C007451,74039.67
2018-03-13,Gastos Médicos,C004081,32208.0
2018-03-13,Auto,C003112,31906.32
2018-03-13,Vida,C000395,185849.43
2018-03-13,Daños,C003813,223654.26
2018-03-13,Vida,C002413,211101.32
2018-03-13,Gastos Médicos,C000635,65819.43
2018-03-13,Auto,C003616,67904.67
2018-03-13,Auto,C004115,36517.52
2018-03-13,Auto,C003094,98460.1
2018-03-13,Auto,C000696,26029.57
2018-03-13,Auto,C000839,29052.66
2018-03-13,Daños,C007111,205424.47
2018-03-13,Auto,C001059,20687.6
2018-03-13,Gastos Médicos,C007784,32186.5
2018-03-13,Daños,C005112,60803.94
2018-03-13,Gastos Médicos,C006655,31999.18
2018-03-13,Gastos Médicos,C000767,34526.26
2018-03-14,Gastos Médicos,C000806,34079.18
2018-03-14,Gastos Médicos,C004865,77528.6
2018-03-14,Daños,C004497,101073.37
2018-03-14,Auto,C000942,42017.06
